lat,lon,grid_group,frp,brightness,brightness_ti5,temp_delta_ti4_ti5,confidence,is_night,facility_distance_m,facility_type_encoded,landcover_encoded,nearby_cluster_count_3km,historical_recurrence_1_5km,historical_mean_frp,frp_z_score,days_since_last_detection,target
28.632017783512314,77.24994542653857,28.6_77.2,85.57,368.96,344.64,24.32,1.0,0,26202.7,0,2,5,2,55.71,1.45,235.0,2
28.586885536329348,77.74345245485983,28.6_77.7,79.81,373.6,337.27,36.33,0.751,1,29242.9,0,2,12,2,43.16,1.84,45.4,2
29.730784386741107,75.62672819587422,29.7_75.6,104.11,353.39,330.93,22.47,0.824,1,10621.4,0,2,10,0,53.3,2.3,132.1,2
28.283277859961615,77.22170756967698,28.3_77.2,3.7,308.85,303.85,5.0,0.348,1,9510.8,0,5,0,0,4.54,0.29,8.3,5
28.416829700342287,77.3636697283701,28.4_77.4,16.23,334.82,309.91,24.91,0.843,1,2077.0,6,3,4,9,17.7,0.92,8.3,4
28.385528178052933,77.31470249356609,28.4_77.3,14.48,334.43,317.55,16.88,0.807,1,381.6,6,3,2,5,15.24,0.34,6.7,4
30.078036868394957,75.81201357300095,30.1_75.8,5.63,319.82,308.95,10.87,0.66,0,8840.2,0,1,7,2,5.68,0.48,80.0,3
22.13413085333357,84.21931720598297,22.1_84.2,14.24,338.53,325.28,13.25,0.662,0,3011.7,0,1,5,0,14.6,0.53,172.2,3
21.618849840619543,84.04400440997394,21.6_84.0,29.66,321.48,306.24,15.24,0.916,1,124.7,6,3,6,5,29.25,0.53,23.7,4
28.58672009160788,77.26978100340813,28.6_77.3,6.95,316.62,300.64,15.98,0.572,1,18142.2,0,1,9,1,7.04,0.87,151.8,3
29.93542857619579,76.01721375967307,29.9_76.0,4.1,304.42,296.05,8.37,0.415,0,11861.3,8,5,1,0,3.41,0.29,72.4,5
22.026276758898625,73.24935395124567,22.0_73.2,19.38,346.27,327.01,19.25,0.612,1,137.5,6,3,3,9,20.17,0.68,1.4,4
28.69807967501852,77.20029221840842,28.7_77.2,8.58,316.06,297.03,19.03,0.857,0,14911.9,0,1,8,1,9.57,0.26,101.3,3
21.767450997762694,83.86587338167158,21.8_83.9,24.77,339.62,307.32,32.3,0.889,1,29.5,1,0,3,19,25.22,0.51,1.6,1
28.64292449712938,76.99275098128857,28.6_77.0,21.11,334.02,326.07,7.95,0.593,1,12855.2,0,1,7,2,19.54,0.43,165.7,3
22.143551289725806,73.16792514065008,22.1_73.2,10.23,337.73,288.48,49.25,0.913,1,108.5,3,0,2,18,10.64,0.31,1.6,1
22.649757840892924,73.436053368428,22.6_73.4,6.54,318.4,303.84,14.57,0.742,0,10962.1,0,1,9,3,7.17,0.33,141.5,3
28.894746578366423,77.25982840638979,28.9_77.3,14.46,319.51,308.77,10.74,0.871,0,17007.7,0,1,4,0,15.57,0.76,59.9,3
22.11661039780171,73.14970487383148,22.1_73.1,42.93,347.55,319.18,28.37,0.925,1,349.3,5,0,2,3,18.83,2.91,73.6,0
28.727464832785607,77.62530908173909,28.7_77.6,4.91,327.67,310.98,16.69,0.686,0,14738.3,0,1,9,0,4.95,0.22,38.8,3
28.639003532682878,76.99135676143278,28.6_77.0,21.84,338.84,298.4,40.44,0.891,1,20.9,2,0,2,8,20.51,0.13,2.6,1
21.849385570829877,84.01298738052866,21.8_84.0,28.5,372.61,335.82,36.79,0.851,1,56.3,1,0,2,13,24.6,0.5,2.5,1
29.84982227910549,75.92888626919526,29.8_75.9,6.39,300.92,292.41,8.52,0.488,1,10436.4,0,5,0,0,4.85,0.34,52.3,5
31.049882978859486,77.3247885527869,31.0_77.3,34.66,326.47,302.77,23.7,0.89,1,1595.0,6,3,4,11,36.84,1.0,21.9,4
30.045528338155282,75.72243238072701,30.0_75.7,16.55,318.56,314.66,3.9,0.832,0,4929.6,0,1,5,2,17.17,0.85,58.0,3
28.48350707444456,77.39205920667607,28.5_77.4,43.26,338.76,318.38,20.38,0.741,0,20.7,7,0,1,1,16.97,3.61,15.4,0
21.80469565753882,83.92853510985226,21.8_83.9,5.39,323.23,308.72,14.51,0.777,0,11514.4,0,1,12,0,5.34,0.46,99.5,3
29.860893663354833,75.81828686772012,29.9_75.8,7.14,311.97,299.12,12.85,0.825,0,17431.5,0,1,4,5,7.87,0.38,154.6,3
29.805579817791205,76.00174394992612,29.8_76.0,33.25,341.81,320.31,21.5,0.776,0,116.2,1,0,4,2,17.0,3.39,49.0,0
28.54066653574812,77.2010580917084,28.5_77.2,7.88,338.08,321.51,16.57,0.799,0,5497.8,0,1,7,2,8.13,0.14,125.1,3
30.813909827896804,77.19445456798164,30.8_77.2,6.5,320.34,308.68,11.66,0.663,1,5469.5,0,1,9,1,5.99,0.84,16.5,3
22.045144518272636,84.21023795479086,22.0_84.2,16.14,321.11,310.16,10.95,0.217,1,8462.5,7,5,1,0,14.88,0.05,55.4,5
22.15343464198797,73.14917193991103,22.2_73.1,71.77,383.76,370.05,13.7,0.819,0,23758.6,0,2,12,0,46.31,2.27,294.3,2
29.123776476049706,76.22446642609464,29.1_76.2,1.17,304.95,299.61,5.34,0.403,0,11146.3,8,5,0,0,0.91,0.01,102.4,5
28.69105314155866,77.24869120463315,28.7_77.2,5.69,322.14,314.53,7.61,0.85,0,11831.4,0,1,10,0,5.2,0.25,17.1,3
28.853032219517207,77.4099588112414,28.9_77.4,5.39,300.56,289.24,11.32,0.476,1,1119.2,0,5,1,0,6.78,0.24,76.6,5
21.76308342292133,83.83190574504917,21.8_83.8,39.91,355.46,332.8,22.66,0.737,1,840.0,1,0,3,0,23.07,3.03,14.5,0
22.416574357888965,73.31623359467277,22.4_73.3,18.3,344.67,308.9,35.77,0.929,1,80.1,1,0,1,12,21.0,0.28,2.5,1
28.488598180251053,77.24630639835341,28.5_77.2,4.73,326.24,314.28,11.97,0.631,0,3817.8,0,1,9,2,5.64,0.64,109.8,3
21.776143103569417,84.02526581678741,21.8_84.0,8.29,316.53,295.0,21.53,0.655,0,726.9,6,3,3,7,8.42,0.82,14.8,4
28.45590294087245,77.51989110792137,28.5_77.5,36.8,341.71,321.88,19.83,0.827,0,513.1,6,3,3,8,29.47,0.7,18.7,4
28.730094106657706,77.1599168062382,28.7_77.2,15.9,318.18,304.65,13.53,0.653,0,14658.7,0,1,4,1,18.4,0.71,124.1,3
22.243202452608184,72.91089924953229,22.2_72.9,21.13,315.04,296.04,19.0,0.852,0,3459.7,0,1,4,2,18.57,0.2,8.2,3
28.684960930001743,77.3707573686065,28.7_77.4,3.27,318.79,306.43,12.36,0.771,0,18044.5,0,1,10,3,3.03,0.29,161.9,3
28.20935674714092,77.47431912700387,28.2_77.5,24.58,324.38,309.02,15.36,0.672,1,319.2,6,3,2,2,26.63,1.09,19.4,4
21.590472972640317,83.93110296030078,21.6_83.9,35.32,335.19,320.03,15.15,0.952,1,17.9,1,0,1,9,36.86,0.32,2.7,1
30.016209259614765,75.77745424944159,30.0_75.8,1.42,313.3,304.93,8.37,0.502,0,9592.7,8,5,3,2,1.06,0.2,28.2,5
28.448129571284845,77.36837289526936,28.4_77.4,11.11,298.3,286.66,11.64,0.413,0,7887.0,0,5,1,0,8.2,0.34,82.5,5
22.335845422302793,72.97304534932974,22.3_73.0,18.23,317.51,308.83,8.68,0.83,0,19427.3,0,1,8,0,16.53,0.2,8.0,3
31.244125964072868,77.2050443969282,31.2_77.2,24.8,310.78,287.63,23.15,0.623,1,1247.9,6,3,7,7,28.09,0.82,1.5,4
31.181642873976504,77.40299932254649,31.2_77.4,8.23,322.54,311.2,11.34,0.614,0,14404.6,0,1,12,1,9.79,0.2,59.8,3
28.65463872356748,77.34249462279382,28.7_77.3,14.01,318.59,299.86,18.74,0.879,1,410.2,6,3,4,7,16.21,0.5,21.4,4
22.119469614685052,73.39901913339168,22.1_73.4,15.8,320.75,309.02,11.73,0.738,1,347.0,6,3,4,4,14.49,0.98,21.2,4
28.68627714872628,77.13310019171395,28.7_77.1,1.56,317.78,306.52,11.27,0.543,0,1835.1,0,5,1,1,1.98,0.12,102.1,5
28.591182968970717,77.27883772228012,28.6_77.3,9.86,312.49,295.7,16.79,0.824,0,310.9,4,3,5,9,8.67,1.04,25.7,4
28.4277091443082,77.45244557997867,28.4_77.5,22.01,322.69,306.88,15.81,0.84,1,12244.0,0,1,8,2,20.61,0.74,2.6,3
22.395824961390048,73.13764540673098,22.4_73.1,91.9,355.79,327.84,27.95,0.774,0,6362.7,0,2,9,2,65.39,1.49,189.7,2
28.614824802730205,77.27322647123745,28.6_77.3,26.08,354.25,331.07,23.18,0.981,1,90.8,1,0,4,17,24.82,0.51,2.4,1
22.274820054372494,73.32741623073979,22.3_73.3,4.06,303.47,296.2,7.27,0.23,1,2737.5,0,5,0,0,2.93,0.25,96.8,5
21.947240438047242,83.91958691179424,21.9_83.9,3.41,315.73,309.17,6.56,0.258,0,1391.5,0,5,0,0,4.03,0.3,89.2,5
29.181067926200296,76.34151490041108,29.2_76.3,11.53,297.85,284.62,13.23,0.696,0,7800.1,0,1,6,3,12.93,0.77,117.6,3
28.503581507125492,77.12047710580423,28.5_77.1,88.83,332.23,305.0,27.23,0.766,1,29464.6,0,2,10,0,45.16,0.85,335.9,2
28.566493340587034,77.45809009001339,28.6_77.5,25.98,364.86,335.08,29.78,0.952,1,44.9,3,0,2,14,24.73,0.12,1.4,1
21.808758944313794,83.89010145375983,21.8_83.9,19.08,337.91,310.39,27.53,0.992,1,188.3,3,0,2,21,18.24,0.6,1.3,1
28.861124494681107,77.33889240710887,28.9_77.3,13.68,357.56,336.49,21.07,0.984,1,7.7,3,0,1,15,12.36,0.13,2.0,1
28.194561222043976,77.22624895400058,28.2_77.2,27.14,319.54,301.85,17.69,0.581,0,5023.7,0,1,8,1,29.53,0.63,23.9,3
28.62523815965858,77.45582501435493,28.6_77.5,50.13,323.59,302.57,21.02,0.974,1,79.0,5,0,3,0,16.71,3.08,24.8,0
28.472119958974993,77.56414619844594,28.5_77.6,20.41,367.78,349.36,18.43,0.907,1,13.1,3,0,1,16,17.71,0.41,3.0,1
31.253969642217985,77.14120740225987,31.3_77.1,88.65,367.59,342.26,25.33,0.908,0,20820.5,0,2,9,1,44.27,2.1,47.9,2
28.82740701478116,77.12846161494532,28.8_77.1,45.04,376.75,345.1,31.65,0.781,0,316.3,1,0,3,3,19.58,2.06,72.9,0
28.380774491323027,77.52357370834898,28.4_77.5,7.75,329.23,312.14,17.09,0.845,0,4693.6,0,1,4,0,6.54,0.18,83.8,3
29.2259362768366,76.35598632476423,29.2_76.4,8.82,314.76,310.8,3.96,0.373,1,2563.9,0,5,0,0,11.39,0.01,92.7,5
28.144436408393904,77.44114820806406,28.1_77.4,30.86,344.14,325.26,18.88,0.776,1,581.5,6,3,2,7,35.78,0.75,22.5,4
29.05800100471883,76.30814538956703,29.1_76.3,49.17,334.65,316.49,18.16,0.759,0,85.5,3,0,7,1,25.46,1.52,27.9,0
28.315923561562023,77.37414209815647,28.3_77.4,15.33,324.05,309.69,14.36,0.828,0,16919.1,0,1,9,3,16.64,0.77,149.3,3
28.334973455314167,77.18755062236393,28.3_77.2,5.65,309.35,298.75,10.6,0.638,0,13100.6,0,1,8,2,4.71,0.85,71.8,3
31.264180379126646,77.0260674482464,31.3_77.0,131.99,350.58,325.35,25.23,0.884,1,25790.8,0,2,9,1,84.41,2.46,138.5,2
28.383266865185753,77.13478657790039,28.4_77.1,1.13,308.38,303.13,5.25,0.354,0,5326.3,0,5,3,1,1.19,0.34,29.9,5
28.6841970306752,77.43216139974203,28.7_77.4,27.21,346.97,330.11,16.86,0.812,1,1282.5,6,3,3,8,29.1,0.82,26.3,4
31.12452308337503,77.11620211814692,31.1_77.1,30.04,356.63,326.52,30.11,0.743,1,248.9,1,0,3,0,14.33,3.57,72.0,0
28.39405853194901,77.01556574812689,28.4_77.0,49.01,353.25,330.49,22.76,0.886,1,3.3,1,0,5,1,22.68,1.87,24.8,0
28.922701649842054,77.21916595595279,28.9_77.2,61.45,351.91,335.51,16.39,0.895,1,1019.5,3,0,3,1,26.4,3.23,44.1,0
28.392257140175715,77.16446729835168,28.4_77.2,98.08,382.89,370.41,12.48,0.836,1,13672.5,0,2,8,0,53.76,0.99,331.9,2
21.752010167178653,84.07085099780696,21.8_84.1,27.02,321.11,309.05,12.06,0.604,1,759.2,6,3,4,11,25.73,0.39,20.0,4
21.981412907993676,83.85150313981623,22.0_83.9,3.63,317.6,312.3,5.3,0.464,1,4440.0,7,5,2,1,4.69,0.19,29.4,5
28.80237392171015,77.3711933852703,28.8_77.4,21.04,336.79,308.98,27.8,0.724,0,137.8,2,0,2,3,10.29,2.27,46.0,0
21.725713187787775,83.98257594117104,21.7_84.0,3.39,309.44,301.59,7.85,0.404,1,1074.1,7,5,0,1,3.66,0.14,83.4,5
29.02234016868167,76.76597401493808,29.0_76.8,40.11,320.6,297.65,22.95,0.964,1,138.0,1,0,2,0,13.03,2.95,52.7,0
28.501997097366772,77.31463742156635,28.5_77.3,3.67,318.28,308.76,9.52,0.387,1,2206.3,0,5,0,1,3.0,0.36,74.3,5
28.669928680289054,77.24183253183863,28.7_77.2,3.18,314.57,303.01,11.56,0.82,1,12422.5,0,1,8,3,2.82,0.75,167.5,3
29.203361918378807,76.7343447493972,29.2_76.7,23.86,333.65,316.85,16.8,0.815,0,12105.5,0,1,11,5,20.87,0.54,179.5,3
21.909980378714263,83.97514092591881,21.9_84.0,25.42,350.86,324.47,26.39,0.858,1,20.4,1,0,1,13,27.39,0.33,2.4,1
29.087569858438087,76.46457135688968,29.1_76.5,4.16,318.74,312.68,6.06,0.385,1,2547.6,0,5,1,0,4.65,0.03,53.3,5
28.956471862152807,77.19014896166352,29.0_77.2,7.86,331.06,318.39,12.67,0.895,0,16667.4,0,1,6,3,9.01,0.36,54.5,3
29.05865720264423,76.4514720282028,29.1_76.5,7.1,329.03,318.9,10.13,0.674,0,15028.2,0,1,10,1,5.89,0.53,26.0,3
29.93947868628374,75.91986866308902,29.9_75.9,10.65,320.26,306.36,13.9,0.748,1,190.7,7,3,4,6,12.31,0.81,11.6,4
28.428902958125832,77.10067835217684,28.4_77.1,52.17,354.77,336.94,17.82,0.715,0,11.1,3,0,3,2,16.78,1.95,79.5,0
28.374778688532064,77.1911230042646,28.4_77.2,49.66,366.0,328.08,37.92,0.854,1,153.3,1,0,4,15,50.7,0.48,1.4,1
22.26409147866322,73.24261699430254,22.3_73.2,35.98,357.16,335.16,22.0,0.865,1,3.9,2,0,2,3,16.55,1.31,86.2,0
30.891269252451252,77.3592652383259,30.9_77.4,5.86,318.31,315.61,2.7,0.276,1,8737.5,7,5,1,0,4.44,0.21,84.0,5
22.536012677842184,73.22415575029505,22.5_73.2,35.67,328.02,310.95,17.07,0.858,0,1084.7,4,3,4,10,31.44,0.82,12.8,4
22.296746583956573,73.230267428971,22.3_73.2,7.06,322.76,313.29,9.46,0.581,0,9673.2,0,1,6,0,7.62,0.84,137.7,3
30.046479180879498,75.49377154232658,30.0_75.5,64.65,334.99,310.25,24.75,0.774,0,22762.2,0,2,10,0,44.42,2.52,196.6,2
29.325348084675973,76.62103278038883,29.3_76.6,14.21,326.31,310.54,15.77,0.86,1,807.4,6,3,8,10,16.22,0.69,11.0,4
28.46850824575468,77.25355514456844,28.5_77.3,47.43,345.72,313.91,31.81,0.799,0,29616.4,0,2,10,2,33.3,2.45,108.0,2
31.20580768550474,77.14074139494488,31.2_77.1,13.29,344.38,310.5,33.88,0.887,1,33.9,1,0,3,13,14.81,0.07,2.7,1
28.821015683248284,76.72394601118937,28.8_76.7,33.44,356.37,325.07,31.3,0.968,1,98.2,1,0,1,15,37.58,0.16,1.5,1
22.00824254054989,73.40093810746735,22.0_73.4,60.95,354.09,326.6,27.49,0.892,0,25.6,5,0,2,0,21.85,3.22,24.3,0
28.45747989879327,77.16509093204704,28.5_77.2,39.13,364.08,348.98,15.1,0.801,1,510.6,6,3,6,5,33.33,0.95,16.7,4
22.254843280432976,73.45918127696663,22.3_73.5,27.78,358.87,331.78,27.09,0.891,0,145.2,1,0,2,15,30.52,0.59,2.8,1
28.64629691261585,77.22993676715338,28.6_77.2,21.81,353.92,305.48,48.44,0.917,1,2.5,1,0,4,15,19.81,0.13,0.4,1
30.15933458045579,75.70166269682575,30.2_75.7,42.48,377.34,340.02,37.32,0.892,0,135.5,2,0,3,2,22.46,1.61,69.0,0
22.29516702656837,73.14233023095363,22.3_73.1,9.68,321.57,303.15,18.43,0.647,0,12080.3,0,1,5,1,11.16,0.87,125.5,3
28.523271337078558,77.31414141013097,28.5_77.3,10.51,325.64,316.15,9.49,0.83,1,7602.0,0,1,7,2,9.5,0.4,40.5,3
28.548046300611205,77.35079782234612,28.5_77.4,39.36,350.45,329.31,21.14,0.822,0,418.9,1,0,1,0,15.39,1.36,58.1,0
29.11688799179812,76.60398667774176,29.1_76.6,72.36,410.1,374.1,36.0,0.873,1,16701.1,0,2,11,1,55.03,1.83,349.1,2
29.305519172096353,76.4681431829128,29.3_76.5,11.37,316.1,303.95,12.16,0.88,0,16191.5,0,1,7,0,9.37,0.58,167.6,3
28.20010948934979,77.52723419736016,28.2_77.5,7.2,321.45,308.26,13.19,0.598,0,3121.0,0,1,9,0,8.18,0.1,171.5,3
29.031834558721613,76.23543414855145,29.0_76.2,88.34,347.15,320.2,26.95,0.801,1,20694.2,0,2,6,2,35.7,2.4,237.5,2
28.683683861072005,77.27437288649585,28.7_77.3,26.26,313.66,300.78,12.88,0.853,0,255.4,6,3,2,7,25.08,0.95,8.0,4
30.230762172804088,75.87338838754991,30.2_75.9,45.44,330.93,298.1,32.83,0.828,0,177.3,3,0,4,2,17.03,1.21,16.5,0
28.39945258643479,77.19456564282524,28.4_77.2,49.71,338.18,313.2,24.98,0.801,1,1227.4,2,0,6,2,17.06,1.44,2.5,0
29.097363559706885,76.39381275883294,29.1_76.4,11.51,322.3,304.15,18.16,0.838,0,163.6,7,3,6,6,13.26,0.45,10.5,4
21.76073928164619,83.76048647054834,21.8_83.8,2.1,314.08,305.84,8.24,0.476,1,2699.3,0,5,0,0,2.53,0.2,74.2,5
29.167613551756855,76.54704605511117,29.2_76.5,51.76,350.95,329.05,21.9,0.86,0,99.4,1,0,3,2,19.47,3.35,44.2,0
31.150508431650916,77.12964943374502,31.2_77.1,6.24,292.14,279.65,12.49,0.887,0,17959.6,0,1,3,3,5.63,0.6,46.1,3
28.28088449169371,77.24137757649129,28.3_77.2,5.14,301.16,289.79,11.37,0.378,1,11978.1,7,5,1,0,3.7,0.11,107.7,5
21.89380965712509,84.21664228992404,21.9_84.2,18.27,347.07,331.67,15.4,0.884,0,1105.3,6,3,3,4,21.5,0.99,11.3,4
31.093533556285642,76.84875046779055,31.1_76.8,5.22,302.49,297.31,5.18,0.434,0,6443.5,0,5,0,0,4.74,0.17,59.6,5
28.91183658046552,76.41439494582893,28.9_76.4,103.91,367.93,327.98,39.95,0.915,1,3319.2,0,2,11,1,76.7,1.41,178.7,2
28.342939110119598,77.26023232066676,28.3_77.3,4.91,316.81,303.01,13.8,0.83,0,10606.5,0,1,7,0,4.14,0.48,133.5,3
22.0819300788406,73.21271616911206,22.1_73.2,23.37,323.57,319.08,4.49,0.866,0,12860.4,0,1,6,0,24.5,0.26,160.9,3
28.90814194073205,76.53163445624662,28.9_76.5,90.87,371.91,343.7,28.21,0.789,0,29130.9,0,2,15,0,66.12,0.96,24.3,2
29.95253348368185,75.83346963142056,30.0_75.8,13.18,315.38,305.09,10.29,0.526,0,17871.8,0,1,9,4,15.72,0.36,101.6,3
28.295173306767353,77.387035264103,28.3_77.4,76.8,355.37,331.73,23.64,0.884,1,594.5,3,0,4,1,31.76,2.54,37.8,0
28.557794349420536,77.26308290230573,28.6_77.3,15.56,320.21,303.96,16.25,0.781,0,879.1,6,3,5,4,16.37,0.6,1.6,4
22.255530950968488,72.98128897162063,22.3_73.0,2.76,304.88,296.55,8.33,0.514,1,10909.0,0,5,1,0,3.1,0.21,70.6,5
21.874673501788326,84.12895795776674,21.9_84.1,16.42,341.1,305.96,35.14,0.991,1,77.8,1,0,2,15,14.9,0.24,2.2,1
28.98700079536768,76.3745970513543,29.0_76.4,11.68,320.41,319.48,0.93,0.641,0,11186.5,0,1,10,2,11.52,0.41,13.5,3
28.94840426611216,76.55686345305541,28.9_76.6,36.63,339.65,325.31,14.34,0.693,0,511.8,7,3,4,7,32.3,0.92,14.2,4
28.607267729890424,77.43035169203,28.6_77.4,11.33,301.32,297.74,3.58,0.31,1,2731.3,0,5,1,1,13.97,0.38,100.5,5
22.09065032455428,73.16869295943089,22.1_73.2,10.51,325.29,317.17,8.12,0.573,0,18207.5,0,1,8,2,8.88,0.22,136.8,3
28.431558629848872,77.57129191213689,28.4_77.6,2.17,319.78,312.01,7.77,0.457,0,9378.7,7,5,0,1,2.0,0.25,23.2,5
28.208460364934396,77.59653792350939,28.2_77.6,8.11,338.56,294.63,43.92,0.892,1,30.1,1,0,1,14,8.61,0.39,1.1,1
31.205337787884606,77.11972979159067,31.2_77.1,24.87,323.5,289.73,33.76,0.996,0,152.7,1,0,2,14,28.4,0.26,2.0,1
22.534620541545998,73.11078733443608,22.5_73.1,22.04,367.33,335.91,31.42,0.896,1,74.7,1,0,3,16,23.9,0.48,2.9,1
28.46193861916557,77.25251000445664,28.5_77.3,41.61,356.44,331.27,25.17,0.785,0,153.2,5,0,3,1,21.86,1.57,9.9,0
22.36724339443254,73.37867763899447,22.4_73.4,6.82,304.71,291.97,12.73,0.701,1,17337.6,0,1,7,3,8.11,0.6,144.3,3
28.509305750545536,77.2834481631319,28.5_77.3,10.82,353.38,322.48,30.9,0.861,1,125.4,3,0,1,21,9.96,0.58,0.9,1
29.875655926733696,75.99451614496436,29.9_76.0,15.19,336.56,303.99,32.57,0.982,1,364.9,1,0,3,13,14.42,0.39,2.5,1
28.967003101292786,76.42850669136692,29.0_76.4,10.67,330.79,311.81,18.98,0.683,0,930.9,6,3,7,7,12.09,0.82,8.7,4
21.634045986624425,84.00935745565344,21.6_84.0,15.95,348.96,322.03,26.93,0.698,0,361.9,6,3,4,6,15.99,0.42,29.9,4
22.48402288752793,73.10644186652222,22.5_73.1,1.99,308.5,301.08,7.42,0.338,0,8621.5,0,5,1,1,2.21,0.23,107.2,5
28.669414233260643,77.19322760324779,28.7_77.2,145.66,350.49,318.45,32.04,0.979,0,11603.5,0,2,7,1,91.02,1.43,180.0,2
28.473043642706628,77.1255711474467,28.5_77.1,108.8,356.77,325.75,31.02,0.836,1,20521.3,0,2,11,0,79.83,2.21,76.9,2
28.48640414203299,77.47403989535789,28.5_77.5,14.39,351.54,325.17,26.37,0.935,1,18.9,2,0,1,12,12.88,0.58,2.1,1
22.31743288306683,73.15813873132943,22.3_73.2,16.68,317.2,297.5,19.7,0.757,1,1011.5,6,3,3,8,19.81,0.53,16.4,4
21.76727795840198,84.16348493885856,21.8_84.2,8.05,321.01,317.1,3.91,0.287,1,11970.7,0,5,3,1,5.95,0.11,37.7,5
31.18626921561116,77.15504935299838,31.2_77.2,20.97,321.02,302.31,18.71,0.729,1,3193.7,0,1,9,2,19.44,0.31,47.8,3
29.029725006185384,76.57430367773092,29.0_76.6,14.38,310.74,282.06,28.68,0.914,1,263.8,7,3,3,9,13.46,0.69,6.4,4
28.353152789141102,77.44379652267357,28.4_77.4,12.08,345.17,327.91,17.26,0.789,0,219.1,6,3,2,5,12.05,0.43,21.8,4
21.642126406854285,83.9432006188126,21.6_83.9,41.65,368.21,343.92,24.29,0.877,0,35.6,1,0,4,1,24.97,3.16,56.3,0
22.17253166524859,83.96423526963062,22.2_84.0,10.08,316.06,300.78,15.28,0.65,0,3839.8,0,1,10,1,10.53,0.87,168.7,3
30.915765271499197,77.37949272189616,30.9_77.4,88.34,344.88,326.27,18.61,0.891,1,7218.5,0,2,15,0,66.76,1.02,317.7,2
28.343263200928202,77.23114361024554,28.3_77.2,23.38,329.2,310.28,18.92,0.809,0,143.7,6,3,3,6,24.17,0.35,17.7,4
28.193890041546037,77.39406306145982,28.2_77.4,16.66,358.87,321.68,37.19,0.974,1,209.6,1,0,3,15,15.04,0.07,1.4,1
22.214735332276543,84.27478786286483,22.2_84.3,5.61,311.77,303.97,7.8,0.36,1,11686.7,7,5,0,0,6.85,0.18,106.1,5
21.764497392627824,84.0643859507401,21.8_84.1,67.55,384.52,358.74,25.77,0.865,0,9488.9,0,2,10,1,31.83,0.85,122.6,2
28.511321765041213,77.17093301211165,28.5_77.2,4.63,304.56,298.92,5.64,0.475,1,7645.5,8,5,1,2,5.35,0.22,33.2,5
30.13648825803206,75.86491913082257,30.1_75.9,17.74,366.94,333.64,33.3,0.931,1,35.8,1,0,2,18,17.39,0.44,1.1,1
31.29752082084263,77.28399897514657,31.3_77.3,48.11,370.15,344.89,25.26,0.871,0,208.9,3,0,4,3,19.92,3.2,63.9,0
30.025772459415563,75.71510555098357,30.0_75.7,3.56,308.49,303.1,5.38,0.436,1,8473.3,7,5,0,1,2.85,0.4,42.7,5
21.698569168811368,83.93018994159642,21.7_83.9,19.59,332.24,322.05,10.18,0.683,0,11646.9,0,1,8,3,23.39,0.36,11.3,3
28.835942247679,76.24613369482162,28.8_76.2,16.2,343.35,335.82,7.53,0.812,0,5383.9,0,1,8,2,14.17,0.74,56.1,3
28.95994166208897,76.63122516574037,29.0_76.6,19.93,313.58,280.74,32.84,0.704,1,40.6,3,0,7,0,6.87,2.57,22.9,0
21.929460201887377,84.07375125995021,21.9_84.1,8.56,337.1,315.2,21.9,0.857,1,578.8,7,3,3,6,7.15,0.59,21.4,4
28.48577973807411,77.28767706734602,28.5_77.3,11.59,336.97,328.58,8.39,0.692,1,4529.1,0,1,11,0,12.05,0.56,49.0,3
30.925610825819,77.07912031081283,30.9_77.1,9.24,330.14,320.34,9.8,0.639,0,8118.0,0,1,9,2,8.65,0.78,100.6,3
21.69368181010753,83.9029570418823,21.7_83.9,36.76,354.82,323.37,31.45,0.931,0,125.8,3,0,5,5,20.6,3.79,70.3,0
28.934214889743064,76.6288291045522,28.9_76.6,44.3,356.39,331.79,24.61,0.848,0,67.0,3,0,2,1,15.16,2.82,28.7,0
29.90996978836288,76.0454261936238,29.9_76.0,21.58,339.68,319.64,20.04,0.838,1,1952.3,6,3,7,4,24.53,0.7,25.0,4
22.317684338779067,73.0147170644047,22.3_73.0,30.85,358.0,325.92,32.08,0.994,1,87.8,1,0,1,18,28.1,0.57,2.9,1
28.328297109318726,77.47833903151188,28.3_77.5,8.85,311.14,297.3,13.84,0.823,0,5465.4,0,1,14,2,7.33,0.13,171.3,3
28.36713854235885,77.37740187435143,28.4_77.4,26.6,313.94,299.93,14.01,0.668,0,16619.0,0,1,11,3,24.1,0.54,105.2,3
31.031984887716895,77.02082557991348,31.0_77.0,97.18,355.71,320.69,35.02,0.807,1,17784.7,0,2,10,0,54.72,1.35,132.6,2
30.957840075517126,77.02342521618546,31.0_77.0,65.11,338.87,314.79,24.08,0.965,0,200.3,5,0,1,4,33.2,3.03,63.3,0
28.975974640609937,76.5919581810638,29.0_76.6,6.4,313.6,306.94,6.66,0.316,0,2888.9,7,5,2,0,8.24,0.29,44.5,5
31.164935966591948,76.89642522950354,31.2_76.9,13.91,330.49,319.8,10.69,0.779,1,777.3,6,3,5,6,13.41,0.63,26.8,4
28.819511749300926,77.07250190289093,28.8_77.1,2.5,316.95,313.39,3.56,0.345,1,10004.0,0,5,1,0,2.67,0.09,18.9,5
22.360883735343364,73.33065826814092,22.4_73.3,14.74,316.71,304.68,12.03,0.807,0,15552.0,0,1,7,1,14.6,0.66,145.1,3
22.58321663182188,73.30155795068768,22.6_73.3,23.77,352.29,329.63,22.66,0.943,0,526.6,1,0,2,1,11.41,2.57,42.1,0
